message,is_useful,source_file,source_line
I think this is a POST,1,SM-corpus.txt,83
should probably pass ``` require_https=true ``` so that it logs them out of the same CIS they were logged in to,1,SM-corpus.txt,84
"also I think maybe we should start thinking about how to generalize this, since there's a very similar route calculation done in the landing page handlers. we should try to generalize what we can",1,SM-corpus.txt,85
cool,0,SM-corpus.txt,86
can this go on just the logout route? not sure if we want to kill the cache for all landing pages all the time,0,SM-corpus.txt,87
:+1:,0,SM-corpus.txt,88
would rather us not worry about the issue for now. i think we want vauth middleware to set these header policies on authed routes all the time if we truly care,0,SM-corpus.txt,89
can replace this loop with ``` ndb.delete_multi(old_rss_feed_keys) ``` provided old_rss_feed_keys is just a list of the keys (looks like it),1,SM-corpus.txt,90
"We might have to keep an eye on this, that it doesn't slow down if it generates 'hits' in the datastore.  Or have a MR that cleans up the tokens and also cleans up the unique values",1,SM-corpus.txt,91
:+1:,0,SM-corpus.txt,92
Returns only the token,1,SM-corpus.txt,93
Where was this being called from?,0,SM-corpus.txt,94
"Disregard my previous comment about the token Map Reduce, might want to think about deleting the unique value here as well.",0,SM-corpus.txt,95
This could be async'd before doing the nonce stuff,1,SM-corpus.txt,96
We ended up not using the SDK -- I wonder if this auth client should be in the sdk?,1,SM-corpus.txt,97
Also if theres no next_url -- might be confusing in logs,1,SM-corpus.txt,98
`if nonce_token.is_expired:` ?,1,SM-corpus.txt,99
"The other ones should only be seen by people trying to break our shit, though they might get seen when we break our own shit... but this one could definitely happen to a real person mistakenly using the wrong credentials for the account they're trying to get to. Does making this not just a 403 screen fall under future stories?",1,SM-corpus.txt,100
"I don't see any in this PR, but is there a plan to utilize this expiry kwarg? It seems weird to let people set their own",1,SM-corpus.txt,101
"Hmm, that would be easy enough to do after the 5 minute expiry one was put. I think making it configurable adds overhead to understanding this stuff and a potential for misuse",1,SM-corpus.txt,102
Should be 401 for unauthorized,1,SM-corpus.txt,103
I agree with @dwalker-va we should either redirect user to VBC/partner dashboard where they could select correct account group. Or may be add a link in error page to go to the VBC/partner dashboard. But in both case we'll need to set vbc session in CIS,1,SM-corpus.txt,104
"I definitely don't think we need all three of these. Looks like our AccountUpdateHandler only takes AccountId and CustomerIdentifier, we should probably stick with just those 2. You could also probably use the `get_account_from_args` from that handler as well.  Or use this one and change the other one to use this one.",1,SM-corpus.txt,105
:+1:,0,SM-corpus.txt,106
:+1:,0,SM-corpus.txt,107
you didnt change this but extra comma after _. minorly surprised that is valid python,1,SM-corpus.txt,108
"I think it's like a trailing `,` in an list or dictionary",1,SM-corpus.txt,109
it 'should not be postable' ?,1,SM-corpus.txt,110
keep reading this as ```global-warming```,0,SM-corpus.txt,111
would prefer ```self.postable``` or ```self.isPostable``` rather than a negative boolean,1,SM-corpus.txt,112
"no tests? :( good test would be to check that something is added to self.warnings on a 200, nothing added on 4xx/5xx",1,SM-corpus.txt,113
make sure to update these usages of `notPostable`,1,SM-corpus.txt,114
"i think if we keep using fetch we gotta figure out how to unit test it. doesnt have to be now, but soon hopefully.",1,SM-corpus.txt,115
:+1:,1,SM-corpus.txt,116
If the user comes from email to the landing page and they won't have anywhere to go back to as it will open in a new tab. Should we have link to `/overview/` here ?,1,SM-corpus.txt,118
:+1:,0,SM-corpus.txt,119
Looks like you can get the length https://msdn.microsoft.com/en-us/library/ms534105%28v=vs.85%29.aspx,1,SM-corpus.txt,120
"I think these are good, then they can show up in ga stats",0,SM-corpus.txt,121
I like the error pages being seperate,0,SM-corpus.txt,122
@jprokop-va turned this off for test I think?,1,SM-corpus.txt,123
"Yeah, just demo and prod IMO",1,SM-corpus.txt,124
":+1: I think this can actually be determined by the page they're on, but I think this is neat",1,SM-corpus.txt,125
:+1:,0,SM-corpus.txt,126
Our sdk generation keeps flipping this back and forth :person_frowning:,0,SM-corpus.txt,127
![image](https://cloud.githubusercontent.com/assets/7460285/8489052/ffaefd40-20d4-11e5-823d-36477178b3e9.png) is this intentionally called foo? lol,1,SM-corpus.txt,128
is there a variable with a better name for this? assigning $WHITE_FONT_COLOR to styling on a td border is pretty weird. There is $WHITE_BACKGROUND_COLOR... Is there a WHITE_BORDER_COLOR or something like that which can be used?,0,SM-corpus.txt,129
"same kinda comment as I had about border color, assigning $SECONDARY_FONT_COLOR to a box shadow variable is odd. Is there an equivalent variable with a better suited name already, or what do you think would be more appropriate?",0,SM-corpus.txt,130
You'll have to update the vcompose library to change these as the next time we bring the updated library into SM it will over write them,0,SM-corpus.txt,131
@jrolheiser-va repo for vcompose located here: https://github.com/vendasta/VA-vcomponents,0,SM-corpus.txt,132
could do ``` feed = feed or legacy_feed if feed:     feed.key.delete() ```,1,SM-corpus.txt,133
"I would do: ```python feed = key.get() if feed:   return key.delete() legacy_feed = UserRssFeedModel.build_key(account_id, pid, url, legacy=True).get() if legacy_feed:   return return legacy_feed.key.delete() raise SMExceptionNotFound(""RSS Feed entity not found for Key: %r"", key) ```  This will prevent us doing an additional key.get if we find the first one.",1,SM-corpus.txt,134
included jquery but aren't using it?,0,SM-corpus.txt,135
typo ``` self. notificationBannerCookie ```,0,SM-corpus.txt,136
what's the reasoning behind the 30 day expiry?,1,SM-corpus.txt,137
"i think if they dismiss it, we never want it to expire. they can clear their cookies ofc, but it'd be weird to see it come back after a month.",1,SM-corpus.txt,138
"`Setup Notifications` here but `Setup notifications` in the cta, not sure which but I think should be same",1,SM-corpus.txt,139
indent,1,SM-corpus.txt,140
o_O @ github's formatting here,0,SM-corpus.txt,141
this also applies to phones?,0,SM-corpus.txt,142
This should already be imported from the fec-base,1,SM-corpus.txt,143
I think we should change it to use vapi AjaxHandler,0,SM-corpus.txt,144
You could delete this old codes,1,SM-corpus.txt,145
I'd prefer a class over specifying it like this.,1,SM-corpus.txt,146
indent,0,SM-corpus.txt,147
Shouldn't need this anon function here,1,SM-corpus.txt,148
Only check postable services?,0,SM-corpus.txt,149
"`return_value=self.account`, no spacing around `=`",1,SM-corpus.txt,150
shouldn't the product be 'GS' here ?,1,SM-corpus.txt,151
"what are your thoughts on putting this in FEC? I like the idea of hide, pull-left, pull-right utility classes",0,SM-corpus.txt,152
indent,1,SM-corpus.txt,153
I like the idea that it's in it's own row.  It separates that from the actual template better,0,SM-corpus.txt,154
hehehe,0,SM-corpus.txt,155
I think that was probably me :),0,SM-corpus.txt,156
"To lock FronEndCentral to 0.1.0 version for SM, this should be updated to `""FrontEndCentral"": ""https://github.com/vendasta/FrontEndCentral.git#~0.1.0""`",1,SM-corpus.txt,157
I don't think we need 2 ways to call `get_partner_whitelabel_config` as `market_id` is `None` by default.,1,SM-corpus.txt,158
What is this text binding for?,1,SM-corpus.txt,159
mauve mauve mauve mauve mauve mauve mauve mauve,1,SM-corpus.txt,160
These should be in `devDependencies` as they are required to compile css.,1,SM-corpus.txt,161
"On the second thought, I think it's good to have it in `dependencies` as they compile css which are required to run the project.",1,SM-corpus.txt,162
"woo, love that markup",0,SM-corpus.txt,163
I don't think we need versioned routes for UI. Can we just have `/public/post/details/...`,0,SM-corpus.txt,164
"@bbassingthwaite-va, what is this? And what happens if it's not here? Because I never wrote this before for the pipelines I made but I was able to find pipelines in the datastore.",0,SM-corpus.txt,165
"@bbassingthwaite-va so this method operates on two different entity groups. One is with the legacy with the parent key and the other is the migrated leads model, right?",0,SM-corpus.txt,166
I think you missed test_ here: test_migrate_deletes_legacy_key,1,SM-corpus.txt,167
@bbassingthwaite-va what's the message for?,0,SM-corpus.txt,168
doc string.,1,SM-corpus.txt,169
When can this happen?,0,SM-corpus.txt,170
"If we're not using cached social profile, it is better to remove these functions that caching social profile.",1,SM-corpus.txt,171
